loss,accuracy,recall,val_loss,val_accuracy,val_recall
0.3885101079940796,0.8227457404136658,0.797086238861084,0.4787813723087311,0.8088942170143127,0.7944711446762085
0.3330095708370209,0.8476834297180176,0.8293083310127258,0.3257007598876953,0.8810096383094788,0.8653846383094788
0.29259544610977173,0.8688148260116577,0.8553615808486938,0.36943715810775757,0.8647836446762085,0.8497596383094788
0.26467135548591614,0.8793805241584778,0.8666491508483887,0.32751476764678955,0.878004789352417,0.864182710647583
0.2444499284029007,0.8881086707115173,0.878724217414856,0.45608070492744446,0.817307710647583,0.8022836446762085
0.2258295863866806,0.8960493206977844,0.8867305517196655,0.3438738286495209,0.8665865659713745,0.8539663553237915
